shape1_sides,shape1_shade,shape1_texture,shape2_sides,shape2_shade,shape2_texture,shape3_sides,shape3_shade,shape3_texture,value,metric,metric_value
triangle,low,stripes,circle,high,stripes,triangle,low,dots,-11.473550083508153,,
triangle,high,plain,circle,low,dots,triangle,low,stripes,-11.473550083508153,,
triangle,high,stripes,triangle,high,plain,square,low,plain,-11.473550083508153,,
triangle,high,stripes,triangle,high,stripes,square,low,plain,-11.473550083508153,,
triangle,high,dots,square,high,stripes,square,low,plain,-11.473550083508153,,
triangle,high,stripes,triangle,low,plain,circle,low,stripes,-11.473550083508153,,
triangle,low,dots,triangle,high,plain,circle,high,dots,-11.473550083508153,,
triangle,high,dots,square,high,dots,square,low,dots,-11.473550083508153,,
triangle,high,plain,square,low,dots,square,high,dots,-11.473550083508153,,
triangle,high,plain,square,low,dots,square,low,dots,-11.473550083508153,,
triangle,low,plain,circle,high,stripes,triangle,high,dots,-11.473550083508153,,
triangle,high,stripes,square,low,stripes,square,low,plain,-11.473550083508153,,
triangle,low,plain,square,low,dots,triangle,high,dots,-11.473550083508153,,
triangle,high,stripes,square,low,stripes,square,high,plain,-11.473550083508153,,
triangle,high,stripes,circle,low,stripes,triangle,high,plain,-11.473550083508153,,
triangle,low,stripes,square,high,stripes,triangle,low,stripes,-11.473550083508153,,
triangle,high,stripes,square,low,dots,square,high,stripes,-11.473550083508153,,
triangle,medium,dots,square,high,plain,circle,low,dots,-13.093169384470023,,
triangle,high,plain,square,medium,plain,circle,low,stripes,-13.093169384470023,,
triangle,medium,stripes,circle,low,plain,square,high,stripes,-13.093169384470023,,
triangle,low,stripes,circle,high,dots,square,medium,plain,-13.093169384470023,,
triangle,medium,stripes,circle,low,dots,square,high,stripes,-13.093169384470023,,
triangle,high,plain,circle,low,dots,square,medium,dots,-13.093169384470023,,
triangle,low,dots,square,medium,plain,circle,high,plain,-13.093169384470023,,
triangle,low,dots,square,medium,stripes,circle,high,stripes,-13.093169384470023,,
triangle,low,plain,circle,medium,dots,square,high,plain,-13.093169384470023,,
triangle,medium,stripes,square,high,plain,circle,low,stripes,-13.093169384470023,,
triangle,high,plain,square,low,dots,circle,medium,dots,-13.093169384470023,,
triangle,low,plain,circle,high,plain,square,medium,dots,-13.093169384470023,,
triangle,medium,stripes,square,high,plain,circle,low,dots,-13.093169384470023,,
triangle,low,plain,circle,medium,dots,square,high,stripes,-13.093169384470023,,
triangle,low,dots,square,medium,stripes,circle,high,dots,-13.093169384470023,,
triangle,low,dots,square,medium,plain,circle,high,stripes,-13.093169384470023,,
triangle,medium,stripes,circle,low,dots,square,high,dots,-13.093169384470023,,
triangle,medium,stripes,circle,low,stripes,square,high,dots,-13.093169384470023,,
triangle,medium,stripes,circle,low,plain,square,high,dots,-13.093169384470023,,
triangle,medium,plain,square,low,plain,circle,high,dots,-13.093169384470023,,
triangle,high,plain,square,medium,plain,circle,low,plain,-13.093169384470023,,
triangle,high,stripes,circle,low,dots,square,medium,plain,-13.093169384470023,,
triangle,high,plain,circle,medium,stripes,square,low,plain,-13.093169384470023,,
triangle,high,stripes,circle,low,dots,square,medium,dots,-13.093169384470023,,
triangle,high,plain,square,medium,plain,circle,low,dots,-13.093169384470023,,
triangle,medium,stripes,circle,low,stripes,square,high,plain,-13.093169384470023,,
triangle,medium,dots,square,high,stripes,circle,low,dots,-13.093169384470023,,
triangle,low,stripes,circle,high,stripes,square,medium,plain,-13.093169384470023,,
triangle,medium,plain,square,low,dots,circle,high,dots,-13.093169384470023,,
triangle,high,plain,square,low,stripes,circle,medium,dots,-13.093169384470023,,
triangle,medium,dots,square,low,plain,circle,high,stripes,-13.093169384470023,,
triangle,low,stripes,square,high,stripes,circle,medium,stripes,-13.093169384470023,,
triangle,low,stripes,square,high,stripes,circle,medium,plain,-13.093169384470023,,
triangle,high,plain,square,low,stripes,circle,medium,stripes,-13.093169384470023,,
triangle,medium,dots,square,low,plain,circle,high,plain,-13.093169384470023,,
triangle,low,dots,square,medium,plain,circle,high,dots,-13.093169384470023,,
triangle,medium,dots,square,high,dots,circle,low,dots,-13.093169384470023,,
triangle,low,stripes,circle,high,stripes,square,medium,stripes,-13.093169384470023,,
triangle,medium,dots,square,high,stripes,circle,low,stripes,-13.093169384470023,,
triangle,medium,stripes,circle,low,stripes,square,high,stripes,-13.093169384470023,,
triangle,high,stripes,circle,low,dots,square,medium,stripes,-13.093169384470023,,
triangle,high,stripes,square,low,dots,circle,medium,dots,-13.093169384470023,,
triangle,high,plain,circle,medium,stripes,square,low,stripes,-13.093169384470023,,
triangle,medium,dots,square,high,plain,circle,low,plain,-13.093169384470023,,
triangle,low,dots,square,high,stripes,circle,medium,dots,-13.093169384470023,,
triangle,medium,stripes,square,low,plain,circle,high,plain,-13.093169384470023,,
triangle,medium,dots,square,high,stripes,circle,low,plain,-13.093169384470023,,
triangle,low,dots,circle,medium,dots,square,high,stripes,-13.093169384470023,,
triangle,high,dots,square,low,plain,circle,medium,stripes,-13.093169384470023,,
triangle,high,dots,square,low,stripes,circle,medium,dots,-13.093169384470023,,
triangle,high,plain,circle,low,dots,square,medium,plain,-13.093169384470023,,
triangle,low,stripes,circle,high,dots,square,medium,stripes,-13.093169384470023,,
triangle,low,plain,square,medium,dots,circle,high,plain,-13.093169384470023,,
triangle,low,plain,circle,medium,dots,square,high,dots,-13.093169384470023,,
triangle,low,plain,square,medium,dots,circle,high,stripes,-13.093169384470023,,
triangle,medium,stripes,square,high,plain,circle,low,plain,-13.093169384470023,,
triangle,low,stripes,circle,high,dots,square,medium,dots,-13.093169384470023,,
triangle,high,plain,circle,medium,plain,square,low,dots,-13.093169384470023,,
triangle,high,dots,square,low,stripes,circle,medium,stripes,-13.093169384470023,,
triangle,high,plain,circle,low,dots,square,medium,stripes,-13.093169384470023,,
triangle,high,dots,square,low,plain,circle,medium,plain,-13.093169384470023,,
triangle,low,dots,circle,medium,dots,square,high,plain,-13.093169384470023,,
triangle,low,dots,circle,medium,plain,square,high,dots,-13.093169384470023,,
triangle,medium,stripes,circle,low,plain,square,high,plain,-13.093169384470023,,
triangle,medium,plain,square,high,dots,circle,low,dots,-13.093169384470023,,
triangle,low,dots,square,high,stripes,circle,medium,stripes,-13.093169384470023,,
triangle,high,plain,circle,medium,stripes,square,low,dots,-13.093169384470023,,
triangle,high,stripes,square,low,dots,circle,medium,stripes,-13.093169384470023,,
triangle,medium,dots,square,high,plain,circle,low,stripes,-13.093169384470023,,
triangle,medium,plain,square,low,plain,circle,high,plain,-13.093169384470023,,
triangle,medium,dots,circle,high,plain,square,low,plain,-13.093169384470023,,
triangle,high,dots,square,low,plain,circle,medium,dots,-13.093169384470023,,
triangle,low,stripes,circle,high,stripes,square,medium,dots,-13.093169384470023,,
triangle,low,dots,circle,medium,dots,square,high,dots,-13.093169384470023,,
triangle,medium,plain,square,low,dots,circle,high,plain,-13.093169384470023,,
triangle,medium,stripes,square,high,dots,circle,low,plain,-13.093169384470023,,
triangle,medium,plain,square,low,dots,circle,high,stripes,-13.093169384470023,,
triangle,medium,dots,circle,high,plain,square,low,stripes,-13.093169384470023,,
triangle,medium,plain,square,low,plain,circle,high,stripes,-13.093169384470023,,
triangle,high,stripes,square,low,dots,circle,medium,plain,-13.093169384470023,,
triangle,low,dots,square,high,stripes,circle,medium,plain,-13.093169384470023,,
triangle,medium,plain,square,high,plain,circle,low,plain,-13.093169384470023,,
triangle,medium,stripes,circle,high,plain,square,low,plain,-13.093169384470023,,
triangle,high,dots,circle,low,plain,square,medium,stripes,-13.093169384470023,,
triangle,low,stripes,circle,high,plain,square,medium,stripes,-13.093169384470023,,
triangle,low,dots,circle,high,plain,square,medium,plain,-13.093169384470023,,
triangle,low,dots,circle,high,stripes,square,medium,dots,-13.093169384470023,,
triangle,high,stripes,circle,medium,stripes,square,low,dots,-13.093169384470023,,
triangle,medium,stripes,square,low,dots,circle,high,plain,-13.093169384470023,,
triangle,high,dots,circle,medium,stripes,square,low,stripes,-13.093169384470023,,
triangle,high,dots,circle,medium,dots,square,low,stripes,-13.093169384470023,,
triangle,high,dots,circle,medium,dots,square,low,plain,-13.093169384470023,,
triangle,high,dots,circle,medium,stripes,square,low,dots,-13.093169384470023,,
triangle,low,stripes,circle,medium,plain,square,high,plain,-13.093169384470023,,
triangle,low,dots,circle,high,stripes,square,medium,stripes,-13.093169384470023,,
triangle,low,dots,square,medium,dots,circle,high,dots,-13.093169384470023,,
triangle,low,dots,circle,high,plain,square,medium,stripes,-13.093169384470023,,
triangle,low,stripes,circle,high,plain,square,medium,dots,-13.093169384470023,,
triangle,high,dots,circle,low,plain,square,medium,plain,-13.093169384470023,,
triangle,high,dots,square,medium,stripes,circle,low,plain,-13.093169384470023,,
triangle,medium,plain,square,high,plain,circle,low,stripes,-13.093169384470023,,
triangle,medium,stripes,circle,high,stripes,square,low,plain,-13.093169384470023,,
triangle,high,dots,square,medium,stripes,circle,low,dots,-13.093169384470023,,
triangle,low,dots,circle,high,dots,square,medium,dots,-13.093169384470023,,
triangle,high,plain,circle,low,plain,square,medium,dots,-13.093169384470023,,
triangle,low,stripes,circle,high,plain,square,medium,plain,-13.093169384470023,,
triangle,low,dots,square,medium,dots,circle,high,plain,-13.093169384470023,,
triangle,high,dots,circle,medium,stripes,square,low,plain,-13.093169384470023,,
triangle,medium,stripes,square,low,dots,circle,high,stripes,-13.093169384470023,,
triangle,medium,stripes,square,low,dots,circle,high,dots,-13.093169384470023,,
triangle,low,dots,circle,high,stripes,square,medium,plain,-13.093169384470023,,
triangle,low,dots,square,medium,dots,circle,high,stripes,-13.093169384470023,,
triangle,low,dots,circle,high,plain,square,medium,dots,-13.093169384470023,,
triangle,medium,dots,circle,low,plain,square,high,dots,-13.093169384470023,,
triangle,high,dots,square,medium,stripes,circle,low,stripes,-13.093169384470023,,
triangle,medium,stripes,circle,high,stripes,square,low,stripes,-13.093169384470023,,
triangle,medium,plain,square,high,plain,circle,low,dots,-13.093169384470023,,
triangle,high,dots,circle,medium,dots,square,low,dots,-13.093169384470023,,
triangle,high,stripes,square,medium,stripes,circle,low,dots,-13.093169384470023,,
triangle,high,stripes,square,medium,plain,circle,low,stripes,-13.093169384470023,,
triangle,low,stripes,square,medium,plain,circle,high,dots,-13.093169384470023,,
triangle,medium,dots,circle,low,dots,square,high,dots,-13.093169384470023,,
triangle,medium,dots,circle,low,stripes,square,high,stripes,-13.093169384470023,,
triangle,low,stripes,square,medium,dots,circle,high,stripes,-13.093169384470023,,
triangle,low,plain,square,high,stripes,circle,medium,dots,-13.093169384470023,,
triangle,medium,dots,square,low,dots,circle,high,stripes,-13.093169384470023,,
triangle,high,stripes,circle,medium,stripes,square,low,plain,-13.093169384470023,,
triangle,high,stripes,circle,medium,stripes,square,low,stripes,-13.093169384470023,,
triangle,medium,dots,square,low,dots,circle,high,plain,-13.093169384470023,,
triangle,low,plain,square,high,stripes,circle,medium,stripes,-13.093169384470023,,
triangle,low,stripes,square,medium,dots,circle,high,dots,-13.093169384470023,,
triangle,medium,dots,circle,low,stripes,square,high,dots,-13.093169384470023,,
triangle,medium,dots,circle,high,stripes,square,low,plain,-13.093169384470023,,
triangle,low,stripes,square,medium,plain,circle,high,stripes,-13.093169384470023,,
triangle,high,stripes,square,medium,plain,circle,low,dots,-13.093169384470023,,
triangle,high,stripes,circle,low,plain,square,medium,plain,-13.093169384470023,,
triangle,high,plain,square,medium,stripes,circle,low,plain,-13.093169384470023,,
triangle,medium,plain,circle,high,stripes,square,low,plain,-13.093169384470023,,
triangle,medium,dots,circle,low,plain,square,high,stripes,-13.093169384470023,,
triangle,medium,dots,circle,high,stripes,square,low,dots,-13.093169384470023,,
triangle,low,dots,square,high,plain,circle,medium,stripes,-13.093169384470023,,
triangle,low,stripes,square,medium,dots,circle,high,plain,-13.093169384470023,,
triangle,high,stripes,circle,medium,dots,square,low,plain,-13.093169384470023,,
triangle,medium,dots,square,low,dots,circle,high,dots,-13.093169384470023,,
triangle,low,stripes,square,medium,stripes,circle,high,stripes,-13.093169384470023,,
triangle,low,stripes,square,medium,stripes,circle,high,plain,-13.093169384470023,,
triangle,low,dots,square,high,plain,circle,medium,plain,-13.093169384470023,,
triangle,medium,dots,circle,high,stripes,square,low,stripes,-13.093169384470023,,
triangle,low,stripes,square,medium,plain,circle,high,plain,-13.093169384470023,,
triangle,medium,dots,circle,low,plain,square,high,plain,-13.093169384470023,,
triangle,high,stripes,square,medium,stripes,circle,low,stripes,-13.093169384470023,,
triangle,low,plain,circle,high,dots,square,medium,plain,-13.093169384470023,,
triangle,high,stripes,circle,low,plain,square,medium,dots,-13.093169384470023,,
triangle,medium,dots,circle,high,dots,square,low,dots,-13.093169384470023,,
triangle,high,dots,square,medium,plain,circle,low,stripes,-13.093169384470023,,
triangle,medium,plain,circle,low,plain,square,high,stripes,-13.093169384470023,,
triangle,medium,plain,circle,high,plain,square,low,plain,-13.093169384470023,,
triangle,medium,dots,circle,low,dots,square,high,stripes,-13.093169384470023,,
triangle,high,stripes,circle,medium,dots,square,low,dots,-13.093169384470023,,
triangle,low,plain,circle,medium,plain,square,high,plain,-13.093169384470023,,
triangle,low,plain,circle,medium,plain,square,high,stripes,-13.093169384470023,,
triangle,low,stripes,square,medium,stripes,circle,high,dots,-13.093169384470023,,
triangle,high,dots,circle,medium,plain,square,low,dots,-13.093169384470023,,
triangle,medium,dots,square,low,stripes,circle,high,plain,-13.093169384470023,,
triangle,high,stripes,circle,medium,dots,square,low,stripes,-13.093169384470023,,
triangle,low,plain,square,high,stripes,circle,medium,plain,-13.093169384470023,,
triangle,medium,plain,circle,high,plain,square,low,stripes,-13.093169384470023,,
triangle,medium,dots,circle,low,dots,square,high,plain,-13.093169384470023,,
triangle,low,dots,square,high,plain,circle,medium,dots,-13.093169384470023,,
triangle,high,dots,square,medium,plain,circle,low,plain,-13.093169384470023,,
triangle,medium,plain,circle,low,plain,square,high,plain,-13.093169384470023,,
triangle,medium,plain,circle,high,dots,square,low,dots,-13.093169384470023,,
triangle,high,plain,square,medium,dots,circle,low,dots,-13.093169384470023,,
triangle,high,stripes,circle,low,plain,square,medium,stripes,-13.093169384470023,,
triangle,low,plain,circle,high,dots,square,medium,stripes,-13.093169384470023,,
triangle,high,stripes,square,medium,stripes,circle,low,plain,-13.093169384470023,,
triangle,low,dots,square,high,dots,circle,medium,dots,-13.093169384470023,,
triangle,high,plain,square,medium,stripes,circle,low,stripes,-13.093169384470023,,
triangle,high,plain,square,medium,dots,circle,low,plain,-13.093169384470023,,
triangle,medium,plain,circle,high,dots,square,low,plain,-13.093169384470023,,
triangle,high,dots,square,medium,dots,circle,low,plain,-13.093169384470023,,
triangle,medium,plain,circle,high,stripes,square,low,stripes,-13.093169384470023,,
triangle,medium,dots,circle,high,plain,square,low,dots,-13.093169384470023,,
triangle,medium,plain,circle,low,plain,square,high,dots,-13.093169384470023,,
triangle,high,dots,circle,medium,plain,square,low,plain,-13.093169384470023,,
triangle,high,dots,circle,medium,plain,square,low,stripes,-13.093169384470023,,
triangle,medium,dots,circle,low,stripes,square,high,plain,-13.093169384470023,,
triangle,medium,plain,circle,high,plain,square,low,dots,-13.093169384470023,,
triangle,high,stripes,square,medium,dots,circle,low,plain,-13.093169384470023,,
triangle,high,dots,circle,low,stripes,square,medium,plain,-13.093169384470023,,
triangle,medium,plain,circle,high,stripes,square,low,dots,-13.093169384470023,,
triangle,high,dots,square,medium,dots,circle,low,stripes,-13.093169384470023,,
triangle,medium,plain,circle,high,dots,square,low,stripes,-13.093169384470023,,
triangle,high,plain,square,medium,dots,circle,low,stripes,-13.093169384470023,,
triangle,high,plain,square,medium,stripes,circle,low,dots,-13.093169384470023,,
triangle,high,stripes,square,medium,plain,circle,low,plain,-13.093169384470023,,
triangle,low,plain,circle,high,dots,square,medium,dots,-13.093169384470023,,
triangle,high,plain,circle,medium,dots,square,low,dots,-13.093169384470023,,
triangle,medium,dots,circle,high,dots,square,low,plain,-13.093169384470023,,
triangle,low,dots,circle,high,dots,square,medium,plain,-13.093169384470023,,
triangle,high,dots,circle,low,plain,square,medium,dots,-13.093169384470023,,
triangle,low,stripes,circle,medium,dots,square,high,plain,-13.093169384470023,,
triangle,high,plain,circle,low,plain,square,medium,plain,-13.093169384470023,,
triangle,high,dots,square,medium,plain,circle,low,dots,-13.093169384470023,,
triangle,low,stripes,circle,medium,stripes,square,high,stripes,-13.093169384470023,,
triangle,low,stripes,circle,medium,plain,square,high,dots,-13.093169384470023,,
triangle,medium,dots,square,low,stripes,circle,high,stripes,-13.093169384470023,,
triangle,low,plain,square,high,dots,circle,medium,dots,-13.093169384470023,,
triangle,medium,dots,square,low,stripes,circle,high,dots,-13.093169384470023,,
triangle,low,stripes,circle,medium,plain,square,high,stripes,-13.093169384470023,,
triangle,low,stripes,circle,medium,stripes,square,high,plain,-13.093169384470023,,
triangle,high,plain,circle,low,stripes,square,medium,plain,-13.093169384470023,,
triangle,high,plain,circle,low,plain,square,medium,stripes,-13.093169384470023,,
triangle,high,dots,square,low,dots,circle,medium,dots,-13.093169384470023,,
triangle,low,dots,circle,high,dots,square,medium,stripes,-13.093169384470023,,
triangle,medium,dots,circle,high,dots,square,low,stripes,-13.093169384470023,,
triangle,medium,stripes,circle,high,plain,square,low,dots,-13.093169384470023,,
triangle,high,plain,circle,medium,dots,square,low,stripes,-13.093169384470023,,
triangle,low,dots,square,high,dots,circle,medium,plain,-13.093169384470023,,
triangle,high,dots,circle,low,stripes,square,medium,stripes,-13.093169384470023,,
triangle,high,dots,square,medium,dots,circle,low,dots,-13.093169384470023,,
triangle,low,stripes,circle,medium,dots,square,high,stripes,-13.093169384470023,,
triangle,high,dots,square,low,dots,circle,medium,plain,-13.093169384470023,,
triangle,high,plain,circle,low,stripes,square,medium,dots,-13.093169384470023,,
triangle,high,stripes,square,medium,dots,circle,low,stripes,-13.093169384470023,,
triangle,low,stripes,circle,medium,stripes,square,high,dots,-13.093169384470023,,
triangle,low,plain,square,high,dots,circle,medium,plain,-13.093169384470023,,
triangle,low,plain,square,high,dots,circle,medium,stripes,-13.093169384470023,,
triangle,low,plain,circle,medium,plain,square,high,dots,-13.093169384470023,,
triangle,high,stripes,square,medium,dots,circle,low,dots,-13.093169384470023,,
triangle,high,plain,circle,low,stripes,square,medium,stripes,-13.093169384470023,,
triangle,high,dots,square,low,dots,circle,medium,stripes,-13.093169384470023,,
triangle,low,stripes,circle,medium,dots,square,high,dots,-13.093169384470023,,
triangle,high,dots,circle,low,stripes,square,medium,dots,-13.093169384470023,,
triangle,low,dots,square,high,dots,circle,medium,stripes,-13.093169384470023,,
triangle,medium,stripes,circle,high,stripes,square,low,dots,-13.093169384470023,,
triangle,high,plain,circle,medium,dots,square,low,plain,-13.093169384470023,,
triangle,medium,stripes,circle,high,plain,square,low,stripes,-13.093169384470023,,
triangle,high,stripes,square,low,stripes,circle,medium,dots,-13.093169384470023,,
triangle,high,stripes,circle,low,stripes,square,medium,dots,-13.093169384470023,,
triangle,medium,plain,square,high,stripes,circle,low,stripes,-13.093169384470023,,
triangle,medium,stripes,circle,high,dots,square,low,plain,-13.093169384470023,,
triangle,medium,stripes,square,low,plain,circle,high,stripes,-13.093169384470023,,
triangle,low,dots,circle,medium,plain,square,high,plain,-13.093169384470023,,
triangle,medium,plain,circle,low,stripes,square,high,stripes,-13.093169384470023,,
triangle,high,plain,circle,medium,plain,square,low,plain,-13.093169384470023,,
triangle,low,plain,circle,medium,stripes,square,high,dots,-13.093169384470023,,
triangle,medium,stripes,square,high,stripes,circle,low,stripes,-13.093169384470023,,
triangle,medium,stripes,square,low,stripes,circle,high,dots,-13.093169384470023,,
triangle,medium,stripes,square,high,stripes,circle,low,plain,-13.093169384470023,,
triangle,low,plain,square,medium,dots,circle,high,dots,-13.093169384470023,,
triangle,low,plain,circle,medium,stripes,square,high,stripes,-13.093169384470023,,
triangle,high,plain,circle,medium,plain,square,low,stripes,-13.093169384470023,,
triangle,high,dots,square,low,stripes,circle,medium,plain,-13.093169384470023,,
triangle,low,dots,circle,medium,stripes,square,high,plain,-13.093169384470023,,
triangle,medium,plain,circle,low,stripes,square,high,dots,-13.093169384470023,,
triangle,low,dots,circle,medium,plain,square,high,stripes,-13.093169384470023,,
triangle,medium,stripes,square,low,plain,circle,high,dots,-13.093169384470023,,
triangle,low,stripes,square,high,dots,circle,medium,plain,-13.093169384470023,,
triangle,low,plain,square,medium,plain,circle,high,dots,-13.093169384470023,,
triangle,medium,plain,square,high,stripes,circle,low,dots,-13.093169384470023,,
triangle,high,stripes,circle,low,stripes,square,medium,stripes,-13.093169384470023,,
triangle,medium,plain,square,high,stripes,circle,low,plain,-13.093169384470023,,
triangle,low,plain,circle,high,stripes,square,medium,stripes,-13.093169384470023,,
triangle,medium,plain,square,high,dots,circle,low,stripes,-13.093169384470023,,
triangle,low,plain,square,medium,stripes,circle,high,dots,-13.093169384470023,,
triangle,medium,plain,circle,low,stripes,square,high,plain,-13.093169384470023,,
triangle,medium,plain,circle,low,dots,square,high,stripes,-13.093169384470023,,
triangle,high,plain,square,low,plain,circle,medium,dots,-13.093169384470023,,
triangle,low,stripes,square,high,plain,circle,medium,plain,-13.093169384470023,,
triangle,medium,stripes,square,high,stripes,circle,low,dots,-13.093169384470023,,
triangle,medium,stripes,square,low,stripes,circle,high,plain,-13.093169384470023,,
triangle,medium,stripes,square,high,dots,circle,low,dots,-13.093169384470023,,
triangle,medium,stripes,square,high,dots,circle,low,stripes,-13.093169384470023,,
triangle,medium,stripes,square,low,stripes,circle,high,stripes,-13.093169384470023,,
triangle,low,plain,circle,medium,stripes,square,high,plain,-13.093169384470023,,
triangle,medium,plain,circle,low,dots,square,high,plain,-13.093169384470023,,
triangle,low,plain,square,medium,stripes,circle,high,stripes,-13.093169384470023,,
triangle,medium,plain,square,high,dots,circle,low,plain,-13.093169384470023,,
triangle,low,plain,circle,high,stripes,square,medium,dots,-13.093169384470023,,
triangle,high,stripes,circle,low,stripes,square,medium,plain,-13.093169384470023,,
triangle,medium,stripes,circle,high,dots,square,low,dots,-13.093169384470023,,
triangle,low,stripes,square,high,dots,circle,medium,stripes,-13.093169384470023,,
triangle,low,plain,square,medium,plain,circle,high,stripes,-13.093169384470023,,
triangle,medium,plain,square,low,stripes,circle,high,plain,-13.093169384470023,,
triangle,medium,stripes,circle,low,dots,square,high,plain,-13.093169384470023,,
triangle,low,dots,circle,medium,stripes,square,high,stripes,-13.093169384470023,,
triangle,low,dots,square,medium,stripes,circle,high,plain,-13.093169384470023,,
triangle,high,dots,circle,low,dots,square,medium,dots,-13.093169384470023,,
triangle,low,stripes,square,high,plain,circle,medium,stripes,-13.093169384470023,,
triangle,high,plain,square,low,stripes,circle,medium,plain,-13.093169384470023,,
triangle,high,stripes,square,low,plain,circle,medium,stripes,-13.093169384470023,,
triangle,high,stripes,square,low,stripes,circle,medium,stripes,-13.093169384470023,,
triangle,low,plain,circle,high,plain,square,medium,plain,-13.093169384470023,,
triangle,high,plain,square,low,dots,circle,medium,plain,-13.093169384470023,,
triangle,low,plain,circle,high,plain,square,medium,stripes,-13.093169384470023,,
triangle,high,plain,square,low,dots,circle,medium,stripes,-13.093169384470023,,
triangle,high,stripes,square,low,stripes,circle,medium,plain,-13.093169384470023,,
triangle,low,plain,square,high,plain,circle,medium,dots,-13.093169384470023,,
triangle,high,stripes,square,low,plain,circle,medium,dots,-13.093169384470023,,
triangle,high,stripes,circle,medium,plain,square,low,plain,-13.093169384470023,,
triangle,low,stripes,square,high,plain,circle,medium,dots,-13.093169384470023,,
triangle,low,dots,circle,medium,stripes,square,high,dots,-13.093169384470023,,
triangle,low,plain,square,medium,plain,circle,high,plain,-13.093169384470023,,
triangle,medium,stripes,circle,high,dots,square,low,stripes,-13.093169384470023,,
triangle,low,stripes,square,high,dots,circle,medium,dots,-13.093169384470023,,
triangle,medium,plain,square,low,stripes,circle,high,stripes,-13.093169384470023,,
triangle,medium,dots,square,high,dots,circle,low,plain,-13.093169384470023,,
triangle,medium,plain,circle,low,dots,square,high,dots,-13.093169384470023,,
triangle,high,dots,circle,low,dots,square,medium,stripes,-13.093169384470023,,
triangle,medium,dots,square,low,plain,circle,high,dots,-13.093169384470023,,
triangle,low,plain,square,high,plain,circle,medium,plain,-13.093169384470023,,
triangle,high,stripes,circle,medium,plain,square,low,dots,-13.093169384470023,,
triangle,high,plain,square,low,plain,circle,medium,plain,-13.093169384470023,,
triangle,high,stripes,square,low,plain,circle,medium,plain,-13.093169384470023,,
triangle,low,stripes,square,high,stripes,circle,medium,dots,-13.093169384470023,,
triangle,high,stripes,circle,medium,plain,square,low,stripes,-13.093169384470023,,
triangle,high,plain,square,low,plain,circle,medium,stripes,-13.093169384470023,,
triangle,low,plain,square,high,plain,circle,medium,stripes,-13.093169384470023,,
triangle,high,dots,circle,low,dots,square,medium,plain,-13.093169384470023,,
triangle,medium,dots,square,high,dots,circle,low,stripes,-13.093169384470023,,
triangle,medium,plain,square,low,stripes,circle,high,dots,-13.093169384470023,,
triangle,low,plain,circle,high,stripes,square,medium,plain,-13.093169384470023,,
triangle,low,plain,square,medium,stripes,circle,high,plain,-13.093169384470023,,
triangle,low,dots,square,high,dots,circle,low,plain,-13.31283786564686,,
triangle,high,stripes,circle,low,dots,square,low,dots,-13.31283786564686,,
triangle,high,dots,square,high,dots,circle,low,dots,-13.31283786564686,,
triangle,low,plain,circle,low,plain,square,high,stripes,-13.31283786564686,,
triangle,low,dots,square,low,stripes,circle,high,dots,-13.31283786564686,,
triangle,high,stripes,square,high,stripes,circle,low,plain,-13.31283786564686,,
triangle,low,stripes,circle,high,stripes,square,low,dots,-13.31283786564686,,
triangle,high,plain,square,low,stripes,circle,high,plain,-13.31283786564686,,
triangle,high,plain,square,low,stripes,circle,low,plain,-13.31283786564686,,
triangle,low,plain,square,high,plain,circle,low,stripes,-13.31283786564686,,
triangle,high,stripes,square,low,plain,circle,low,stripes,-13.31283786564686,,
triangle,high,stripes,square,low,stripes,circle,low,stripes,-13.31283786564686,,
triangle,low,stripes,square,high,stripes,circle,low,stripes,-13.31283786564686,,
triangle,high,plain,square,high,dots,circle,low,plain,-13.31283786564686,,
triangle,high,plain,square,low,dots,circle,high,plain,-13.31283786564686,,
triangle,low,stripes,square,high,stripes,circle,high,stripes,-13.31283786564686,,
triangle,low,plain,circle,high,plain,square,high,plain,-13.31283786564686,,
triangle,low,stripes,square,high,stripes,circle,high,dots,-13.31283786564686,,
triangle,low,stripes,square,high,stripes,circle,low,dots,-13.31283786564686,,
triangle,high,stripes,square,low,stripes,circle,low,dots,-13.31283786564686,,
triangle,high,stripes,square,low,plain,circle,low,plain,-13.31283786564686,,
triangle,low,plain,square,high,plain,circle,low,dots,-13.31283786564686,,
triangle,high,plain,square,low,stripes,circle,low,stripes,-13.31283786564686,,
triangle,high,plain,square,low,stripes,circle,high,stripes,-13.31283786564686,,
triangle,low,stripes,circle,high,stripes,square,low,stripes,-13.31283786564686,,
triangle,high,plain,circle,low,dots,square,low,plain,-13.31283786564686,,
triangle,high,plain,circle,low,dots,square,high,plain,-13.31283786564686,,
triangle,low,stripes,circle,high,dots,square,low,dots,-13.31283786564686,,
triangle,low,stripes,circle,low,stripes,square,high,plain,-13.31283786564686,,
triangle,high,dots,square,high,dots,circle,low,stripes,-13.31283786564686,,
triangle,low,plain,circle,low,plain,square,high,dots,-13.31283786564686,,
triangle,high,stripes,square,low,dots,circle,low,plain,-13.31283786564686,,
triangle,low,stripes,square,high,dots,circle,high,dots,-13.31283786564686,,
triangle,low,dots,square,high,stripes,circle,low,plain,-13.31283786564686,,
triangle,high,dots,square,low,plain,circle,low,dots,-13.31283786564686,,
triangle,high,plain,circle,low,dots,square,high,dots,-13.31283786564686,,
