shape1_sides,shape1_shade,shape1_texture,shape2_sides,shape2_shade,shape2_texture,shape3_sides,shape3_shade,shape3_texture,log_probability
circle,medium,dots,circle,medium,plain,circle,medium,plain,-8.8582554311524
triangle,low,dots,circle,low,dots,triangle,low,dots,-8.8582554311524
circle,high,dots,circle,high,dots,circle,medium,dots,-8.8582554311524
circle,medium,dots,circle,medium,stripes,circle,medium,stripes,-8.8582554311524
square,high,plain,square,high,plain,square,low,plain,-8.8582554311524
triangle,low,dots,triangle,low,dots,circle,low,dots,-8.8582554311524
circle,low,plain,circle,low,plain,circle,low,dots,-8.8582554311524
square,medium,dots,square,high,dots,square,high,dots,-8.8582554311524
circle,medium,dots,circle,high,dots,circle,high,dots,-8.8582554311524
square,medium,dots,square,medium,dots,square,medium,plain,-8.8582554311524
circle,medium,stripes,circle,medium,dots,circle,medium,stripes,-8.8582554311524
circle,high,dots,square,high,dots,square,high,dots,-8.8582554311524
square,high,stripes,square,low,stripes,square,high,stripes,-8.8582554311524
circle,high,dots,circle,low,dots,circle,high,dots,-8.8582554311524
square,low,plain,square,high,plain,square,high,plain,-8.8582554311524
square,low,stripes,circle,low,stripes,square,low,stripes,-8.8582554311524
circle,low,plain,circle,low,dots,circle,low,plain,-8.8582554311524
circle,low,dots,circle,low,plain,circle,low,plain,-8.8582554311524
circle,low,stripes,circle,low,plain,circle,low,plain,-8.8582554311524
square,low,stripes,square,high,stripes,square,high,stripes,-8.8582554311524
square,high,dots,square,high,dots,square,high,plain,-8.8582554311524
square,high,dots,square,high,dots,square,medium,dots,-8.8582554311524
square,high,dots,square,high,dots,circle,high,dots,-8.8582554311524
square,low,stripes,square,low,stripes,circle,low,stripes,-8.8582554311524
circle,high,plain,circle,high,stripes,circle,high,plain,-8.8582554311524
square,high,dots,square,high,plain,square,high,dots,-8.8582554311524
circle,low,stripes,square,low,stripes,square,low,stripes,-8.8582554311524
circle,high,plain,circle,high,plain,circle,high,stripes,-8.8582554311524
square,high,stripes,square,high,stripes,square,low,stripes,-8.8582554311524
square,high,dots,square,medium,dots,square,high,dots,-8.8582554311524
square,medium,plain,square,medium,dots,square,medium,dots,-8.8582554311524
circle,high,stripes,circle,high,plain,circle,high,plain,-8.8582554311524
triangle,medium,stripes,triangle,medium,plain,triangle,medium,stripes,-8.8582554311524
triangle,medium,stripes,triangle,medium,stripes,triangle,medium,plain,-8.8582554311524
circle,low,dots,circle,high,dots,circle,high,dots,-8.8582554311524
circle,low,plain,circle,low,stripes,circle,low,plain,-8.8582554311524
square,high,dots,circle,high,dots,square,high,dots,-8.8582554311524
circle,low,dots,triangle,low,dots,triangle,low,dots,-8.8582554311524
circle,high,plain,circle,medium,plain,circle,medium,plain,-8.8582554311524
circle,low,stripes,circle,low,stripes,circle,low,dots,-8.858255431152402
square,high,plain,circle,high,plain,circle,high,plain,-8.858255431152402
circle,high,dots,circle,medium,dots,circle,medium,dots,-8.858255431152402
circle,medium,stripes,square,medium,stripes,circle,medium,stripes,-8.858255431152402
circle,low,stripes,circle,low,stripes,square,low,stripes,-8.858255431152402
triangle,high,plain,triangle,medium,plain,triangle,medium,plain,-8.858255431152402
circle,high,dots,circle,high,dots,square,high,dots,-8.858255431152402
circle,high,dots,circle,high,plain,circle,high,plain,-8.858255431152402
circle,high,dots,circle,high,stripes,circle,high,dots,-8.858255431152402
triangle,high,plain,triangle,high,plain,triangle,high,dots,-8.858255431152402
circle,high,dots,circle,high,dots,circle,high,stripes,-8.858255431152402
triangle,high,plain,triangle,high,dots,triangle,high,plain,-8.858255431152402
circle,low,stripes,square,low,stripes,circle,low,stripes,-8.858255431152402
circle,medium,stripes,circle,high,stripes,circle,medium,stripes,-8.858255431152402
triangle,low,dots,circle,low,dots,circle,low,dots,-8.858255431152402
triangle,high,plain,triangle,low,plain,triangle,low,plain,-8.858255431152402
triangle,high,dots,triangle,high,stripes,triangle,high,stripes,-8.858255431152402
square,low,dots,square,high,dots,square,high,dots,-8.858255431152402
triangle,high,stripes,triangle,high,stripes,triangle,high,dots,-8.858255431152402
square,medium,stripes,circle,medium,stripes,circle,medium,stripes,-8.858255431152402
square,low,plain,square,medium,plain,square,medium,plain,-8.858255431152402
circle,low,dots,triangle,low,dots,circle,low,dots,-8.858255431152402
circle,medium,plain,circle,high,plain,circle,high,plain,-8.858255431152402
square,low,stripes,circle,low,stripes,circle,low,stripes,-8.858255431152402
triangle,medium,dots,triangle,medium,plain,triangle,medium,dots,-8.858255431152402
triangle,medium,plain,triangle,high,plain,triangle,medium,plain,-8.858255431152402
triangle,medium,plain,triangle,medium,dots,triangle,medium,dots,-8.858255431152402
triangle,medium,plain,triangle,medium,plain,triangle,high,plain,-8.858255431152402
triangle,high,dots,triangle,high,plain,triangle,high,plain,-8.858255431152402
square,medium,plain,square,medium,plain,square,low,plain,-8.858255431152402
square,medium,dots,circle,medium,dots,square,medium,dots,-8.858255431152402
circle,medium,stripes,circle,medium,dots,circle,medium,dots,-8.858255431152402
triangle,medium,dots,triangle,medium,dots,triangle,medium,plain,-8.858255431152402
square,medium,plain,square,low,plain,square,medium,plain,-8.858255431152402
circle,low,dots,circle,low,dots,triangle,low,dots,-8.858255431152402
circle,medium,stripes,circle,medium,plain,circle,medium,plain,-8.858255431152402
circle,low,dots,circle,low,stripes,circle,low,stripes,-8.858255431152402
circle,medium,stripes,circle,medium,stripes,circle,high,stripes,-8.858255431152402
circle,medium,stripes,circle,medium,stripes,square,medium,stripes,-8.858255431152402
circle,medium,plain,circle,medium,plain,circle,medium,stripes,-8.858255431152402
triangle,high,stripes,triangle,high,dots,triangle,high,stripes,-8.858255431152402
circle,high,dots,square,high,dots,circle,high,dots,-8.858255431152402
square,medium,dots,square,medium,dots,circle,medium,dots,-8.858255431152402
circle,medium,plain,circle,medium,stripes,circle,medium,plain,-8.858255431152402
square,high,dots,square,low,dots,square,high,dots,-8.858255431152402
circle,low,stripes,circle,low,dots,circle,low,stripes,-8.858255431152402
square,high,dots,square,high,dots,square,low,dots,-8.858255431152402
circle,high,stripes,circle,high,stripes,square,high,stripes,-8.858255431152402
circle,high,plain,circle,medium,plain,circle,high,plain,-8.858255431152402
triangle,low,plain,triangle,high,plain,triangle,low,plain,-8.858255431152402
circle,high,plain,circle,high,plain,circle,medium,plain,-8.858255431152402
circle,high,plain,circle,high,plain,circle,high,dots,-8.858255431152402
circle,high,stripes,circle,medium,stripes,circle,medium,stripes,-8.858255431152402
circle,high,plain,circle,high,plain,square,high,plain,-8.858255431152402
circle,medium,dots,circle,medium,dots,circle,high,dots,-8.858255431152402
circle,medium,dots,circle,medium,dots,circle,medium,stripes,-8.858255431152402
circle,medium,dots,circle,medium,stripes,circle,medium,dots,-8.858255431152402
square,high,stripes,circle,high,stripes,circle,high,stripes,-8.858255431152402
circle,medium,dots,circle,high,dots,circle,medium,dots,-8.858255431152402
triangle,low,plain,triangle,low,plain,triangle,high,plain,-8.858255431152402
circle,high,plain,circle,high,dots,circle,high,plain,-8.858255431152402
circle,high,stripes,circle,high,dots,circle,high,dots,-8.858255431152402
square,high,dots,circle,high,dots,circle,high,dots,-8.858255431152402
circle,high,stripes,square,high,stripes,circle,high,stripes,-8.858255431152402
circle,high,plain,square,high,plain,circle,high,plain,-8.858255431152402
circle,medium,dots,square,medium,dots,square,medium,dots,-8.858255431152402
circle,medium,plain,square,medium,plain,circle,medium,plain,-8.858255431152404
triangle,low,stripes,triangle,low,dots,triangle,low,stripes,-8.858255431152404
triangle,medium,stripes,triangle,medium,dots,triangle,medium,stripes,-8.858255431152404
triangle,medium,stripes,triangle,medium,stripes,triangle,medium,dots,-8.858255431152404
triangle,high,stripes,triangle,high,stripes,triangle,medium,stripes,-8.858255431152404
triangle,medium,stripes,triangle,medium,plain,triangle,medium,plain,-8.858255431152404
triangle,high,dots,triangle,medium,dots,triangle,high,dots,-8.858255431152404
square,low,plain,circle,low,plain,circle,low,plain,-8.858255431152404
triangle,high,stripes,triangle,high,stripes,square,high,stripes,-8.858255431152404
triangle,medium,plain,triangle,medium,plain,triangle,medium,stripes,-8.858255431152404
triangle,high,dots,triangle,medium,dots,triangle,medium,dots,-8.858255431152404
triangle,medium,plain,triangle,medium,plain,triangle,medium,dots,-8.858255431152404
circle,low,plain,circle,high,plain,circle,low,plain,-8.858255431152404
triangle,medium,plain,triangle,medium,stripes,triangle,medium,plain,-8.858255431152404
triangle,medium,plain,triangle,medium,dots,triangle,medium,plain,-8.858255431152404
circle,medium,plain,circle,medium,plain,square,medium,plain,-8.858255431152404
square,low,plain,square,low,dots,square,low,plain,-8.858255431152404
square,low,plain,square,low,plain,square,low,dots,-8.858255431152404
triangle,low,plain,triangle,low,plain,triangle,low,stripes,-8.858255431152404
triangle,low,plain,triangle,low,dots,triangle,low,plain,-8.858255431152404
triangle,high,stripes,triangle,high,plain,triangle,high,stripes,-8.858255431152404
triangle,high,stripes,triangle,high,plain,triangle,high,plain,-8.858255431152404
triangle,low,plain,triangle,low,stripes,triangle,low,plain,-8.858255431152404
triangle,low,plain,triangle,low,plain,triangle,low,dots,-8.858255431152404
triangle,medium,dots,triangle,medium,plain,triangle,medium,plain,-8.858255431152404
triangle,medium,stripes,triangle,high,stripes,triangle,high,stripes,-8.858255431152404
triangle,high,plain,triangle,high,plain,triangle,high,stripes,-8.858255431152404
square,low,dots,circle,low,dots,circle,low,dots,-8.858255431152404
square,low,dots,circle,low,dots,square,low,dots,-8.858255431152404
triangle,high,dots,triangle,high,dots,triangle,medium,dots,-8.858255431152404
square,low,dots,square,low,plain,square,low,plain,-8.858255431152404
square,low,dots,square,low,stripes,square,low,stripes,-8.858255431152404
square,low,dots,square,low,stripes,square,low,dots,-8.858255431152404
square,low,dots,square,low,dots,circle,low,dots,-8.858255431152404
square,low,dots,square,low,dots,square,low,stripes,-8.858255431152404
circle,low,plain,circle,low,plain,circle,high,plain,-8.858255431152404
triangle,high,stripes,square,high,stripes,triangle,high,stripes,-8.858255431152404
triangle,high,plain,triangle,high,stripes,triangle,high,stripes,-8.858255431152404
triangle,high,plain,triangle,high,stripes,triangle,high,plain,-8.858255431152404
square,low,stripes,triangle,low,stripes,triangle,low,stripes,-8.858255431152404
circle,high,plain,circle,low,plain,circle,low,plain,-8.858255431152404
square,high,stripes,triangle,high,stripes,triangle,high,stripes,-8.858255431152404
square,low,stripes,square,low,dots,square,low,dots,-8.858255431152404
square,low,stripes,square,low,dots,square,low,stripes,-8.858255431152404
square,low,stripes,square,low,stripes,square,low,dots,-8.858255431152404
square,medium,plain,circle,medium,plain,circle,medium,plain,-8.858255431152404
circle,low,dots,circle,low,dots,square,low,dots,-8.858255431152404
triangle,medium,dots,triangle,high,dots,triangle,high,dots,-8.858255431152404
triangle,medium,dots,triangle,high,dots,triangle,medium,dots,-8.858255431152404
triangle,medium,dots,triangle,medium,dots,triangle,high,dots,-8.858255431152404
triangle,medium,dots,triangle,medium,stripes,triangle,medium,stripes,-8.858255431152404
circle,low,dots,square,low,dots,circle,low,dots,-8.858255431152404
circle,low,dots,square,low,dots,square,low,dots,-8.858255431152404
triangle,high,stripes,triangle,high,stripes,triangle,high,plain,-8.858255431152404
triangle,high,stripes,triangle,medium,stripes,triangle,high,stripes,-8.858255431152404
triangle,low,stripes,triangle,low,stripes,square,low,stripes,-8.858255431152404
triangle,low,dots,triangle,high,dots,triangle,low,dots,-8.858255431152404
triangle,low,stripes,triangle,low,stripes,triangle,low,dots,-8.858255431152404
triangle,low,stripes,square,low,stripes,triangle,low,stripes,-8.858255431152404
triangle,low,dots,triangle,low,plain,triangle,low,plain,-8.858255431152404
triangle,low,dots,triangle,low,stripes,triangle,low,stripes,-8.858255431152404
circle,medium,dots,square,medium,dots,circle,medium,dots,-8.858255431152404
triangle,low,dots,triangle,low,dots,triangle,high,dots,-8.858255431152404
square,medium,dots,circle,medium,dots,circle,medium,dots,-8.858255431152404
triangle,high,dots,triangle,low,dots,triangle,low,dots,-8.858255431152404
circle,low,plain,square,low,plain,circle,low,plain,-8.858255431152404
circle,low,plain,circle,low,plain,square,low,plain,-8.858255431152404
circle,medium,dots,circle,medium,dots,square,medium,dots,-8.858255431152404
triangle,low,stripes,triangle,low,plain,triangle,low,plain,-8.858255431152404
triangle,low,stripes,triangle,low,stripes,triangle,low,plain,-8.858255431152406
square,low,plain,square,low,plain,square,low,stripes,-8.858255431152406
circle,high,dots,circle,low,dots,circle,low,dots,-8.858255431152406
square,high,plain,square,high,plain,square,high,dots,-8.858255431152406
triangle,medium,stripes,square,medium,stripes,triangle,medium,stripes,-8.858255431152406
circle,low,dots,circle,low,dots,circle,high,dots,-8.858255431152406
triangle,high,stripes,triangle,high,dots,triangle,high,dots,-8.858255431152406
square,low,stripes,square,low,plain,square,low,plain,-8.858255431152406
square,low,plain,square,low,stripes,square,low,plain,-8.858255431152406
triangle,medium,stripes,triangle,medium,stripes,square,medium,stripes,-8.858255431152406
triangle,high,stripes,triangle,medium,stripes,triangle,medium,stripes,-8.858255431152406
square,high,dots,square,high,plain,square,high,plain,-8.858255431152406
square,medium,plain,square,medium,plain,square,medium,dots,-8.858255431152406
triangle,low,dots,triangle,low,stripes,triangle,low,dots,-8.858255431152406
square,high,dots,square,high,stripes,square,high,dots,-8.858255431152406
